Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
3,111110,673,66777,43011,0,45457,270,44,2,5114,23,103,1021,301,25,5,16,1,308,64,56,29,27,11,8,4,0,12,0,13847,52930,1072,CenturyLink_Leak,1,rrc04
4,64073,719,50219,12839,0,26846,333,67,2,2961,15,107,771,244,27,5,23,1,189,80,22,32,62,10,15,2,0,1,0,15802,34417,1038,CenturyLink_Leak,1,rrc04
5,39531,489,21445,17418,1,19270,200,58,2,1798,12,75,531,137,21,5,17,2,79,29,49,27,31,8,9,3,0,0,2,6417,15028,1060,CenturyLink_Leak,1,rrc04
6,29489,489,18944,9686,1,10052,193,64,3,1455,15,55,579,280,20,5,14,2,25,27,11,19,14,1,2,2,0,0,0,4042,14902,1095,CenturyLink_Leak,1,rrc04
7,66778,797,33477,31995,1,32318,326,69,2,3784,22,60,1125,181,20,5,16,1,189,36,34,25,14,10,0,6,4,7,0,9414,24063,1068,CenturyLink_Leak,1,rrc04
8,56900,294,27998,27504,1,30508,149,60,2,4488,19,70,1259,139,20,5,15,2,118,101,53,71,65,15,0,0,1,0,0,2930,25068,1079,CenturyLink_Leak,1,rrc04
9,68408,570,55121,11972,5,23547,330,65,3,5874,18,84,1112,203,21,5,16,2,439,65,52,97,72,15,0,0,0,6,0,16163,38958,1060,CenturyLink_Leak,1,rrc04
10,41728,564,30163,10987,8,14246,243,66,3,3651,17,79,373,205,32,5,27,1,167,39,30,12,19,11,3,2,0,0,0,5703,24460,1045,CenturyLink_Leak,1,rrc04
11,54169,562,39223,13832,0,23741,331,61,2,1788,18,76,833,281,25,5,19,2,342,35,22,26,30,13,8,6,6,6,0,11283,27940,1053,CenturyLink_Leak,1,rrc04
12,65674,621,53081,11691,1,24087,264,57,3,3311,19,74,728,174,24,5,16,2,397,50,23,32,14,3,31,1,1,14,0,11579,41502,1103,CenturyLink_Leak,1,rrc04
13,31015,350,21794,8665,2,14066,206,55,2,1618,13,21,394,162,22,5,20,2,182,49,17,34,39,48,35,2,0,1,0,5075,16719,1079,CenturyLink_Leak,1,rrc04
14,39743,349,27873,11370,2,15487,163,64,3,1777,17,43,343,157,21,5,19,2,249,13,6,20,25,2,2,3,0,6,0,6343,21530,1091,CenturyLink_Leak,1,rrc04
15,36308,263,26011,9466,0,15374,142,59,2,2589,15,32,689,142,21,5,14,1,158,20,18,19,12,4,2,3,0,0,0,6361,19650,1064,CenturyLink_Leak,1,rrc04
16,29695,308,19155,9752,2,10951,162,68,3,3551,18,36,649,139,23,5,21,2,39,40,31,20,26,38,23,1,1,0,0,5762,13393,1068,CenturyLink_Leak,1,rrc04
17,25039,447,14565,9528,18,10385,262,66,2,1309,13,47,758,188,21,5,16,2,133,55,36,62,59,10,2,2,2,3,0,2064,12501,1068,CenturyLink_Leak,1,rrc04
18,24115,348,14457,8829,14,8908,166,59,3,1713,13,27,662,167,18,5,16,2,129,37,35,60,34,14,4,2,1,3,0,4436,10021,1107,CenturyLink_Leak,1,rrc04
19,18183,391,9976,6782,0,5708,170,60,3,1528,14,18,1252,173,19,5,16,2,102,35,11,27,31,6,0,3,6,3,0,2251,7725,1133,CenturyLink_Leak,1,rrc04
20,27433,387,17379,9370,7,9033,196,62,3,3095,18,40,477,207,21,4,16,2,163,36,44,40,37,35,4,1,0,6,0,5308,12071,1099,CenturyLink_Leak,1,rrc04
21,20599,361,12725,7215,5,6956,186,65,3,1329,13,51,516,143,33,5,21,2,81,52,28,43,34,17,7,0,5,0,10,1863,10862,1072,CenturyLink_Leak,1,rrc04
22,39022,620,23369,14984,2,14539,313,66,3,4860,15,69,399,270,20,5,16,2,250,97,65,56,51,25,7,2,0,6,0,7109,16260,1060,CenturyLink_Leak,1,rrc04
23,27181,344,17396,8466,4,9938,165,64,3,1594,12,72,1167,152,20,5,18,2,117,50,79,23,33,1,5,8,15,11,4,2578,14818,1076,CenturyLink_Leak,1,rrc04
24,23831,407,13674,9423,7,9985,174,57,2,1531,13,31,526,208,20,5,18,2,170,45,55,49,56,21,3,6,0,2,0,3299,10375,1112,CenturyLink_Leak,1,rrc04
25,25657,744,15771,8679,11,8359,294,47,3,2077,14,58,971,236,29,5,22,2,74,33,18,31,58,32,4,0,1,8,1,2385,13386,1099,CenturyLink_Leak,1,rrc04
26,29851,292,20341,8755,3,10524,200,49,3,2637,16,68,616,139,29,5,16,2,174,24,4,14,29,10,3,14,8,20,0,5603,14738,1100,CenturyLink_Leak,1,rrc04
27,52431,440,12888,38993,4,24002,177,56,2,3462,24,52,431,119,24,5,21,2,50,63,42,13,20,8,3,0,0,0,14,3091,9797,1091,CenturyLink_Leak,1,rrc04
28,32772,237,21943,10137,4,10983,125,68,3,1887,16,86,585,107,18,5,16,2,262,130,67,52,62,19,1,2,0,6,0,4689,17254,1137,CenturyLink_Leak,1,rrc04
29,26344,520,16931,8738,3,8141,196,65,3,2016,15,54,483,192,22,5,20,2,89,29,27,20,21,12,7,5,0,0,0,4949,11982,1053,CenturyLink_Leak,1,rrc04
30,28426,316,17723,10125,2,10477,144,64,3,2611,16,66,432,146,24,5,21,2,78,55,76,47,41,13,2,0,0,0,10,5568,12155,1103,CenturyLink_Leak,1,rrc04
31,31791,347,19811,11258,3,12232,218,67,3,1779,13,103,574,148,20,5,20,2,310,75,66,101,62,12,2,0,0,6,0,5331,14480,1141,CenturyLink_Leak,1,rrc04
32,31584,496,18447,12311,2,11980,273,60,3,3070,15,47,505,321,26,5,23,2,89,55,46,33,40,10,5,0,24,24,0,5146,13301,1079,CenturyLink_Leak,1,rrc04
33,30246,431,20977,8430,1,10106,244,70,3,1602,15,56,671,168,22,5,16,2,287,74,34,38,20,4,3,4,1,6,0,5842,15135,1107,CenturyLink_Leak,1,rrc04
34,43171,2279,27770,13786,7,14172,866,65,3,9898,20,65,1316,299,22,5,19,2,276,49,62,78,57,8,4,1,0,9,0,8133,19637,1076,CenturyLink_Leak,1,rrc04
0,8380,758,5434,1636,0,1609,155,65,5,620,21,60,935,375,21,5,19,2,67,28,11,15,7,25,4,37,3,0,0,1806,3628,1053,Amazon_MEW_Hijack,1,rrc04
1,7711,558,4547,2044,0,1413,127,71,5,1160,19,67,812,308,18,5,17,2,24,7,3,3,2,6,6,6,2,2,2,1491,3056,1083,Amazon_MEW_Hijack,1,rrc04
2,11207,1422,8204,1791,0,1147,321,67,10,1223,32,95,522,690,27,6,18,2,176,69,22,30,12,4,15,6,8,12,13,2536,5668,1057,Amazon_MEW_Hijack,1,rrc04
3,10512,793,6718,2903,0,2136,215,66,5,886,28,179,530,361,28,5,18,2,200,67,25,27,25,9,10,33,5,10,8,1802,4916,1080,Amazon_MEW_Hijack,1,rrc04
4,12058,1023,8370,2406,0,2094,265,66,6,712,25,114,747,535,24,5,18,2,160,151,18,17,18,6,0,11,3,24,8,1884,6486,1035,Amazon_MEW_Hijack,1,rrc04
5,10401,1141,7294,1909,0,1743,216,67,6,757,23,35,702,496,23,5,17,2,99,49,35,12,1,0,2,4,2,20,2,1502,5792,1060,Amazon_MEW_Hijack,1,rrc04
6,13473,710,9567,2836,0,2936,263,69,5,2130,23,98,719,351,28,5,18,2,45,19,6,2,2,0,2,7,6,1,2,2570,6997,1038,Amazon_MEW_Hijack,1,rrc04
7,11794,1029,7546,2903,0,2218,248,68,5,3261,24,53,984,361,32,5,28,2,38,24,2,4,17,3,42,7,2,4,2,1310,6236,1057,Amazon_MEW_Hijack,1,rrc04
8,13067,836,8476,2950,0,2839,241,64,5,1219,22,99,1260,381,22,6,17,2,127,18,19,11,7,16,2,4,2,2,2,2370,6106,1064,Amazon_MEW_Hijack,1,rrc04
9,8726,520,5349,2548,0,1830,154,69,5,772,24,99,554,275,29,5,26,2,35,11,12,3,14,10,4,24,13,2,2,1284,4065,1035,Amazon_MEW_Hijack,1,rrc04
10,7921,561,5515,1230,0,1232,169,60,6,664,22,40,925,251,31,5,20,2,88,24,6,4,1,0,0,0,0,0,0,1280,4235,1038,Amazon_MEW_Hijack,1,rrc04
11,13938,982,9406,3525,0,4167,189,61,3,1003,18,72,618,389,22,6,18,2,114,47,46,70,18,4,3,4,5,0,2,2743,6663,1049,Amazon_MEW_Hijack,1,rrc04
12,10532,906,7212,1952,0,1870,286,63,6,644,21,63,901,467,24,5,17,2,110,5,1,3,8,8,4,4,2,2,2,2041,5171,1017,Amazon_MEW_Hijack,1,rrc04
13,10376,855,7765,1512,0,1371,270,68,8,1845,28,61,687,412,28,6,23,3,574,283,174,3,21,63,51,87,41,0,0,2315,5450,1049,Amazon_MEW_Hijack,1,rrc04
14,16048,1860,10312,3346,0,1623,434,67,10,3777,52,60,1384,1006,22,6,17,2,263,64,100,11,2,25,5,4,2,2,3,3974,6338,1072,Amazon_MEW_Hijack,1,rrc04
15,9446,832,6742,1760,0,934,224,67,10,2374,33,71,524,420,25,6,23,3,445,382,81,0,15,47,41,98,21,0,6,1853,4889,1014,Amazon_MEW_Hijack,1,rrc04
16,11666,1166,8512,1443,0,2325,367,67,5,1069,21,86,987,724,26,6,21,2,209,116,22,21,26,12,7,3,3,0,2,2362,6150,1049,Amazon_MEW_Hijack,1,rrc04
17,7588,552,5236,1710,0,1239,150,70,6,765,23,73,367,275,21,5,16,2,100,28,4,22,3,1,1,0,0,1,0,1216,4020,1045,Amazon_MEW_Hijack,1,rrc04
18,10211,1007,7180,2063,0,1191,285,66,9,821,30,95,404,564,22,5,18,2,45,31,68,33,9,1,12,0,0,0,0,1861,5319,1038,Amazon_MEW_Hijack,1,rrc04
19,10284,1073,6451,2383,0,1879,222,67,5,719,24,141,816,634,22,6,23,2,111,121,40,22,68,30,6,3,4,0,0,2115,4336,1053,Amazon_MEW_Hijack,1,rrc04
20,12534,955,8532,2512,0,1912,263,69,7,786,26,90,978,512,25,6,23,2,385,127,30,23,10,12,11,4,1,0,1,2498,6034,1068,Amazon_MEW_Hijack,1,rrc04
21,9881,928,6091,1585,0,1800,219,64,5,1370,26,45,1675,530,27,7,17,3,495,87,13,16,350,9,12,0,1,0,1,2516,3575,1060,Amazon_MEW_Hijack,1,rrc04
22,15112,1223,8178,5685,0,2498,457,66,6,2009,42,90,510,739,25,6,20,3,147,200,38,20,691,13,3,0,0,0,0,2279,5899,1057,Amazon_MEW_Hijack,1,rrc04
23,180543,917,33534,145176,0,83751,239,59,2,5793,18,572,1408,425,26,5,20,2,546,111,617,75,44,9,38,0,6,0,3,2501,31033,1076,Amazon_MEW_Hijack,1,rrc04
24,13650,906,9084,2845,0,3778,217,70,4,1291,19,678,1319,402,22,5,20,2,417,118,106,80,30,4,3,2,0,0,2,1672,7412,1049,Amazon_MEW_Hijack,1,rrc04
25,22144,865,11147,7499,0,5316,297,69,4,2303,26,654,3065,433,25,5,21,2,552,116,101,42,28,2,4,0,0,0,0,3873,7274,1060,Amazon_MEW_Hijack,1,rrc04
26,13553,1131,7013,2327,0,4804,301,60,3,1103,14,1018,3869,344,21,6,19,3,753,467,275,61,9,0,1,2,0,0,5,2003,5010,1124,Amazon_MEW_Hijack,1,rrc04
27,10929,1046,6227,2959,0,3091,258,66,4,692,17,655,1139,604,26,6,18,3,498,110,139,17,41,11,32,1,6,0,12,1970,4257,1083,Amazon_MEW_Hijack,1,rrc04
28,12428,1195,8633,2275,0,1655,384,65,8,2304,36,237,845,675,21,5,22,2,72,19,46,4,25,18,2,2,4,0,1,2565,6068,1057,Amazon_MEW_Hijack,1,rrc04
29,7743,772,4357,1569,0,1224,245,65,6,977,25,184,1382,435,24,6,22,2,199,36,38,16,34,7,8,2,4,4,9,1449,2908,1091,Amazon_MEW_Hijack,1,rrc04
30,45520,1536,15026,6143,0,32121,368,66,1,1880,11,458,23644,707,35,5,33,2,474,252,170,42,276,14,64,3,2,1,2,6013,9013,1064,Amazon_MEW_Hijack,1,rrc04
31,21437,861,16198,2130,0,14190,192,57,2,1045,13,166,2812,297,26,5,28,2,285,225,104,37,14,19,56,1,2,1,14,1748,14450,1072,Amazon_MEW_Hijack,1,rrc04
32,8333,1258,5005,1821,0,1190,305,68,7,1050,27,319,689,818,20,6,13,3,329,52,65,29,15,8,4,0,0,0,0,1417,3588,1064,Amazon_MEW_Hijack,1,rrc04
33,10727,1142,6156,3079,0,2311,287,64,5,759,23,184,988,504,27,6,17,2,141,26,21,14,1,2,4,0,0,0,1,2141,4015,1076,Amazon_MEW_Hijack,1,rrc04
34,20173,1922,11719,3471,0,3956,455,67,5,8833,50,234,3854,1129,27,5,19,2,221,30,13,62,22,3,10,2,3,0,8,2752,8967,1049,Amazon_MEW_Hijack,1,rrc04
35,43440,1448,15884,5708,0,29962,417,67,1,1569,14,273,20878,970,35,5,22,2,168,68,51,72,38,38,28,8,3,0,2,6314,9570,1045,Amazon_MEW_Hijack,1,rrc04
0,33454,672,15472,15908,0,10132,296,674,3,4227,29,19,1737,337,36,5,37,3,73,347,45,93,443,140,102,2,1,3,0,3463,12009,1000,Facebook_Outage,1,rrc04
1,18701,857,10350,7434,0,5123,233,695,4,1960,25,15,544,373,36,5,34,2,170,59,21,25,99,71,199,0,1,0,0,2742,7608,1000,Facebook_Outage,1,rrc04
2,16466,577,11406,4327,0,1181,204,651,14,1836,56,22,360,373,18,5,13,2,142,160,12,3,85,41,175,0,0,0,0,2757,8649,1003,Facebook_Outage,1,rrc04
3,166655,124749,33668,50131,0,107488,124088,679,2,5627,9,76,38452,44404,39,5,37,2,445,294,90,63,207,131,193,36,18,4,0,15802,17866,1000,Facebook_Outage,1,rrc04
4,23879,653,15808,7246,0,2434,249,517,10,1486,38,34,397,428,33,6,32,2,141,90,36,16,78,50,149,14,14,0,0,3795,12013,1000,Facebook_Outage,1,rrc04
5,193132,827,48294,63989,0,174229,444,709,1,3379,8,85,80289,560,31,4,37,2,611,299,94,107,210,100,204,12,18,6,9,3213,45081,1000,Facebook_Outage,1,rrc04
6,324917,91883,42660,269935,0,168607,91524,708,2,8687,14,63,386,11936,39,4,37,2,734,279,87,80,138,60,207,17,10,6,9,30105,12555,1003,Facebook_Outage,1,rrc04
7,195327,369,42326,71163,0,175171,132,448,1,4580,8,68,81581,257,31,4,37,2,516,247,86,76,130,70,134,7,13,6,9,1580,40746,1000,Facebook_Outage,1,rrc04
8,21898,817,14440,6255,0,3200,353,688,7,1984,34,48,757,446,32,5,19,2,484,106,29,24,113,106,220,11,20,0,0,4180,10260,1000,Facebook_Outage,1,rrc04
9,60547,703,10506,20598,0,42014,224,706,1,2008,9,13,29134,309,34,4,15,2,179,187,32,3,50,43,119,4,1,0,0,2932,7574,1000,Facebook_Outage,1,rrc04
10,18663,969,12932,4603,0,1056,289,708,18,2001,61,19,470,658,20,6,18,2,179,95,24,4,94,66,107,3,22,0,10,3158,9774,1000,Facebook_Outage,1,rrc04
11,24792,834,15901,5928,0,2443,325,692,10,2048,43,56,2334,629,24,5,19,2,213,159,49,18,76,62,88,4,4,0,2,3752,12149,1000,Facebook_Outage,1,rrc04
12,65987,845,14938,46042,0,43881,532,526,2,4537,10,10,4623,384,34,5,15,2,105,126,76,28,90,82,121,27,32,0,0,4991,9947,1000,Facebook_Outage,1,rrc04
13,184349,9346,29602,115485,0,50042,8779,463,4,58273,26,46,38667,595,34,5,22,3,216,272,251,33,106,30,94,3,4,1,0,4177,25425,1000,Facebook_Outage,1,rrc04
14,22395,876,15606,5597,0,7578,433,656,3,3972,25,33,611,581,22,5,18,4,141,189,2908,107,144,45,101,7,14,1,1,3288,12318,1000,Facebook_Outage,1,rrc04
15,22156,897,14234,6728,0,6640,620,694,3,2467,21,23,504,690,21,5,18,3,156,102,1207,8,28,22,120,0,1,0,1,3228,11006,1000,Facebook_Outage,1,rrc04
16,23236,842,10387,11917,0,5003,222,473,5,1359,26,22,442,490,28,5,18,2,173,88,310,37,41,16,111,0,1,3,2,3397,6990,1007,Facebook_Outage,1,rrc04
17,22819,777,12487,5294,0,6855,353,725,3,2515,24,29,4520,518,25,5,19,2,229,95,22,30,45,27,209,1,3,2,0,3529,8958,1000,Facebook_Outage,1,rrc04
18,11840,580,7632,3198,0,1343,185,706,9,2093,35,17,720,290,25,6,20,2,196,70,34,21,73,16,113,0,0,4,2,2334,5298,1000,Facebook_Outage,1,rrc04
19,27594,2993,17388,5534,0,3952,1360,795,7,7101,41,21,3173,1499,28,5,26,2,399,167,41,50,96,31,65,7,4,2,5,7268,10120,1000,Facebook_Outage,1,rrc04
20,16919,612,11764,3869,0,2406,174,583,7,3768,38,21,929,357,24,5,15,2,236,84,16,10,50,21,51,1,2,0,0,4151,7613,1000,Facebook_Outage,1,rrc04
21,17318,882,12442,3481,0,1958,355,726,9,5706,49,17,941,454,22,5,20,2,397,103,12,19,61,17,112,4,0,0,0,4771,7671,1000,Facebook_Outage,1,rrc04
22,29390,1051,18240,5040,0,4333,423,672,7,4387,34,44,5614,496,22,5,20,2,208,112,24,33,37,30,101,0,0,0,0,6244,11996,1003,Facebook_Outage,1,rrc04
23,18619,618,12354,4943,0,3276,176,759,6,4325,26,30,926,396,21,5,13,2,306,73,25,7,32,12,128,0,0,0,0,4208,8146,1003,Facebook_Outage,1,rrc04
24,26308,1122,15556,9385,0,6048,362,720,4,7780,34,28,842,525,24,4,17,2,107,40,9,6,44,13,149,1,5,1,1,6127,9429,1000,Facebook_Outage,1,rrc04
25,30204,1035,18968,9635,0,5714,191,740,5,9522,34,84,821,780,25,4,19,2,230,121,31,13,65,21,171,6,6,10,3,6848,12120,1000,Facebook_Outage,1,rrc04
26,30322,891,17997,6984,0,4373,244,658,7,4885,42,41,4801,540,25,5,20,2,184,111,9,13,39,24,114,35,4,3,0,5875,12122,1000,Facebook_Outage,1,rrc04
27,18808,827,13607,4054,0,1174,223,640,16,6327,71,9,565,582,18,5,16,2,98,63,8,3,57,39,80,28,2,4,0,4800,8807,1000,Facebook_Outage,1,rrc04
28,29181,1070,19611,7462,0,2806,319,754,10,4041,64,31,1458,650,24,5,26,2,56,79,13,1,77,25,112,0,0,0,0,6386,13225,1000,Facebook_Outage,1,rrc04
29,30461,1568,21595,5152,0,3821,711,700,8,8550,43,8,2902,812,29,5,13,2,202,110,12,5,112,66,130,0,0,0,0,7830,13765,1000,Facebook_Outage,1,rrc04
30,27375,1241,16110,9679,0,6313,330,639,4,4409,33,87,938,648,22,5,20,2,207,87,10,2,71,54,130,0,0,0,0,5357,10753,1000,Facebook_Outage,1,rrc04
31,17624,929,13386,3340,0,2059,266,688,9,3949,33,23,345,553,21,5,17,2,256,89,21,8,81,31,104,10,15,8,2,4609,8777,1000,Facebook_Outage,1,rrc04
32,17408,762,12303,3658,0,1456,262,625,12,3597,58,27,1010,437,31,5,20,2,149,131,19,11,77,16,113,0,0,0,0,3877,8426,1000,Facebook_Outage,1,rrc04
33,20685,780,11746,7643,0,3602,241,694,6,2724,23,21,816,480,25,5,19,2,113,41,5,13,38,14,138,6,6,0,15,3870,7876,1000,Facebook_Outage,1,rrc04
34,20112,862,13703,5419,0,1760,200,714,11,3277,54,35,551,439,24,6,20,2,171,72,19,13,66,47,153,22,4,0,0,5179,8524,1000,Facebook_Outage,1,rrc04
35,21626,717,14989,5804,0,2111,156,797,10,4384,50,21,333,500,30,6,21,2,103,43,16,9,33,17,85,6,0,1,0,5300,9689,1003,Facebook_Outage,1,rrc04
0,19900,468,11949,7444,0,2801,139,536,7,3114,35,50,307,200,22,5,14,2,100,38,24,25,78,20,4,2,0,0,0,3965,7984,1007,Vodafone_India_Leak,1,rrc04
1,13413,490,9057,3153,0,1759,137,484,8,1766,36,25,989,214,29,5,15,2,24,44,27,6,9,14,3,1,1,0,0,1446,7611,1017,Vodafone_India_Leak,1,rrc04
2,14724,368,8503,5646,0,2190,118,538,7,1608,32,46,398,177,25,5,15,2,42,42,24,13,90,16,3,3,1,0,0,1713,6790,1007,Vodafone_India_Leak,1,rrc04
3,15809,499,11554,3528,0,2287,165,507,7,1773,35,18,473,254,21,5,17,2,39,33,16,6,7,0,5,6,5,18,14,2155,9399,1014,Vodafone_India_Leak,1,rrc04
4,19361,697,11449,7134,0,2484,188,543,8,1498,35,16,497,281,29,5,21,2,99,68,29,62,110,19,1,4,6,3,2,2647,8802,1000,Vodafone_India_Leak,1,rrc04
5,18005,441,13111,3556,0,2097,162,489,9,2772,51,36,1114,224,22,5,13,2,52,50,2,56,11,6,1,0,0,0,0,3306,9805,1003,Vodafone_India_Leak,1,rrc04
6,16286,362,9099,6584,0,2627,97,548,6,1734,27,59,444,159,20,5,18,2,63,52,18,19,112,14,3,0,0,1,0,1575,7524,1010,Vodafone_India_Leak,1,rrc04
7,13185,844,9210,3352,0,1521,161,573,9,1735,35,14,328,295,19,5,16,2,100,45,18,17,8,4,1,2,0,1,0,2039,7171,1000,Vodafone_India_Leak,1,rrc04
8,20972,504,14859,5365,0,4478,148,564,5,1698,22,28,476,272,28,5,15,2,71,60,18,36,95,13,5,4,1,0,0,4097,10762,1007,Vodafone_India_Leak,1,rrc04
9,39443,338,23464,8096,0,7464,105,573,5,18010,52,8807,7700,183,25,5,18,3,1505,311,47,32,12,9,12,4,4,5,1,6264,17200,1003,Vodafone_India_Leak,1,rrc04
10,175894,1456,113854,42196,0,17264,785,543,10,96762,99,48787,18956,888,31,5,31,3,3510,1688,1247,405,225,467,157,143,150,71,5,42296,71558,1000,Vodafone_India_Leak,1,rrc04
11,77858,1422,60450,11583,0,10976,505,551,7,25150,56,23729,5289,536,39,6,38,3,1587,981,814,547,543,251,264,110,100,79,22,18993,41457,1000,Vodafone_India_Leak,1,rrc04
12,30260,2014,18010,10214,0,4708,526,519,6,3698,37,768,1632,404,22,5,27,2,315,400,137,38,192,43,9,6,6,0,0,4779,13231,1007,Vodafone_India_Leak,1,rrc04
13,21512,593,15028,4687,0,2635,236,490,8,2004,46,727,1446,351,30,5,15,2,280,168,196,50,362,81,47,8,5,0,0,2900,12128,1010,Vodafone_India_Leak,1,rrc04
14,20938,938,13449,5556,0,4061,308,442,5,1843,28,239,1285,648,21,5,15,2,127,94,43,69,31,9,45,11,7,0,0,3017,10432,1000,Vodafone_India_Leak,1,rrc04
15,19255,400,15210,3347,0,4213,126,493,5,1487,32,85,440,258,21,5,18,2,596,186,68,183,6,0,5,0,2,2,0,2904,12306,1003,Vodafone_India_Leak,1,rrc04
16,19213,430,12160,6169,0,4110,127,541,5,1523,25,119,646,238,23,5,19,2,98,59,56,34,15,9,3,0,2,38,4,2043,10117,1007,Vodafone_India_Leak,1,rrc04
17,18127,494,11860,5765,0,5168,124,552,4,882,20,82,312,190,38,5,36,2,113,54,33,21,92,19,0,0,0,0,0,2785,9075,1007,Vodafone_India_Leak,1,rrc04
18,19278,551,11671,6888,0,4051,193,542,5,950,24,326,383,336,22,5,19,2,198,125,45,14,19,70,21,1,0,1,5,2635,9036,1000,Vodafone_India_Leak,1,rrc04
19,20504,646,12103,7782,0,3102,285,495,7,1117,31,97,301,318,68,6,65,3,177,34,33,45,90,18,4,7,0,1,2,3448,8655,1003,Vodafone_India_Leak,1,rrc04
20,19551,571,13180,5489,0,2298,380,598,9,2576,38,101,460,422,34,5,19,2,168,224,111,133,52,49,22,1,3,3,2,3275,9905,1000,Vodafone_India_Leak,1,rrc04
21,20167,861,13564,5153,0,2679,273,489,8,1915,38,49,1163,287,67,6,61,2,105,91,17,5,14,4,6,2,8,0,0,3220,10344,1010,Vodafone_India_Leak,1,rrc04
22,12802,395,9043,3129,0,1652,122,451,8,888,27,45,435,195,22,5,19,2,104,44,28,35,14,9,3,5,7,3,1,1931,7112,1000,Vodafone_India_Leak,1,rrc04
23,22301,1037,15980,5367,0,2582,291,484,9,2620,43,35,208,746,23,5,21,2,110,46,15,36,66,13,0,13,13,31,6,3491,12489,1000,Vodafone_India_Leak,1,rrc04
24,18921,523,11638,6673,0,3429,132,547,6,2380,27,41,279,331,22,5,20,2,51,34,19,9,7,10,0,8,1,8,0,2931,8707,1007,Vodafone_India_Leak,1,rrc04
25,22579,473,14117,7717,0,2813,142,554,8,2775,40,57,402,343,18,5,18,2,45,63,21,16,100,12,6,4,4,0,1,3280,10837,1003,Vodafone_India_Leak,1,rrc04
26,51153,3080,27235,21796,0,23252,2748,601,2,1921,19,26,1753,369,39,5,31,2,182,125,196,35,39,119,9,2,1,3,70,6759,20476,1010,Vodafone_India_Leak,1,rrc04
27,71859,1461,31010,35757,0,28852,1120,583,2,4629,24,40,3958,1134,23,5,21,2,215,156,224,96,122,140,30,1,1,0,51,4413,26597,1007,Vodafone_India_Leak,1,rrc04
28,20466,510,12054,7098,0,4618,186,568,4,1531,23,25,925,389,21,5,17,2,351,36,69,25,8,65,30,2,1,3,1,2791,9263,1000,Vodafone_India_Leak,1,rrc04
29,19519,426,12466,6138,0,3380,117,481,6,1721,31,17,603,312,19,5,16,2,9,26,9,7,82,26,12,12,2,1,0,1796,10670,1010,Vodafone_India_Leak,1,rrc04
30,66399,4688,30986,30503,0,22209,4453,506,3,4625,27,56,412,4498,39,4,31,2,161,78,248,10,46,132,26,2,2,3,68,5696,25290,1003,Vodafone_India_Leak,1,rrc04
31,73884,7130,34081,32309,0,30263,6883,559,2,4415,25,44,521,6973,24,4,22,2,138,59,206,30,41,89,3,0,0,0,39,5301,28780,1010,Vodafone_India_Leak,1,rrc04
32,81390,2134,41830,35731,0,43075,1875,571,2,4240,13,63,1877,1952,39,5,31,2,277,160,272,102,150,197,36,0,5,5,72,12266,29564,1010,Vodafone_India_Leak,1,rrc04
33,24777,1031,16168,4673,0,3258,505,473,8,5923,50,13,3701,235,21,5,19,2,81,26,14,17,35,19,6,0,4,0,0,3781,12387,1007,Vodafone_India_Leak,1,rrc04
34,32978,1030,20038,9974,0,4036,483,509,8,5974,49,45,2079,887,31,5,19,2,61,66,33,16,111,26,10,1,3,1,7,3335,16703,1003,Vodafone_India_Leak,1,rrc04
0,10701,798,7209,2191,0,1607,183,127,7,1329,39,2,756,545,17,5,12,2,29,15,13,21,10,1,0,0,0,0,0,2352,4857,1007,Rogers_Canada_Outage,1,rrc04
1,16549,851,8691,6918,0,6593,337,100,3,1586,16,41,507,433,22,5,18,2,26,17,17,66,3,37,2,6,1,9,11,2427,6264,1007,Rogers_Canada_Outage,1,rrc04
2,27738,850,16607,6813,0,8880,258,120,3,2267,28,22,3858,460,31,5,29,2,85,342,29,46,28,8,5,5,5,1,4,2516,14091,1010,Rogers_Canada_Outage,1,rrc04
3,34436,1261,25425,6359,0,9056,418,82,4,2896,38,14,1895,757,19,5,29,2,88,24,18,42,46,21,5,2,0,0,4,4426,20999,1027,Rogers_Canada_Outage,1,rrc04
4,17355,1332,11618,3554,0,3295,834,72,5,1331,22,3,1811,372,23,5,19,2,173,66,36,13,13,4,0,2,8,3,0,3255,8363,1017,Rogers_Canada_Outage,1,rrc04
5,20935,1742,13984,3937,0,4354,394,70,5,1608,23,50,2266,748,23,5,19,2,189,65,27,7,19,4,0,4,0,8,0,3137,10847,1017,Rogers_Canada_Outage,1,rrc04
6,15291,1214,9511,4119,0,2041,363,78,7,2457,56,27,1004,657,20,5,13,2,24,30,22,28,38,37,7,0,0,0,0,3582,5929,1000,Rogers_Canada_Outage,1,rrc04
7,26824,2160,13377,12432,0,9717,652,80,3,5070,26,17,611,404,21,4,13,2,28,146,10,17,36,32,3,0,0,0,0,3865,9512,1017,Rogers_Canada_Outage,1,rrc04
