Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
8,15026,893,8363,5476,0,1473,363,374,10,729,45,57,712,475,24,6,15,2,132,67,55,110,30,2,3,1,5,0,0,2166,6197,1000,Optus_Aus_Normal,0,rrc06
9,20413,1479,10044,7135,0,2883,299,570,7,1772,40,92,2639,595,23,6,17,2,109,73,21,114,20,3,0,0,0,2,1,2423,7621,1000,Optus_Aus_Normal,0,rrc06
10,18126,1101,10723,5723,0,1078,449,403,17,3013,43,90,1009,671,23,6,16,2,98,110,21,86,55,7,0,3,0,1,0,2580,8143,1000,Optus_Aus_Normal,0,rrc06
11,23853,825,14698,8101,0,2247,254,326,11,3975,38,33,450,604,22,6,17,2,122,89,31,117,47,6,0,4,0,0,1,3307,11391,1000,Optus_Aus_Normal,0,rrc06
12,74722,1075,51228,21092,0,7438,464,322,10,8988,55,37,1755,647,42,7,23,2,236,126,57,161,293,36,24,10,2,0,12,16509,34719,1000,Optus_Aus_Normal,0,rrc06
13,14398,950,8462,4779,0,922,359,331,16,1067,51,38,551,606,35,6,23,2,231,70,88,115,57,9,2,8,0,0,0,2075,6387,1000,Optus_Aus_Normal,0,rrc06
14,19971,761,11135,6747,0,2802,242,368,7,1026,27,129,1774,315,26,6,17,2,118,84,45,106,46,14,11,6,9,2,3,3094,8041,1000,Optus_Aus_Normal,0,rrc06
15,30158,905,21411,7228,0,5941,302,304,5,3174,23,132,1128,391,25,6,23,2,93,64,24,106,43,19,8,4,1,0,0,3521,17890,1000,Optus_Aus_Normal,0,rrc06
16,18178,1283,12207,4748,0,3003,414,256,6,1238,31,39,664,559,35,6,23,2,81,51,29,100,229,12,2,1,3,0,0,3079,9128,1000,Optus_Aus_Normal,0,rrc06
17,11347,509,6748,3878,0,575,159,281,20,746,51,33,432,289,25,5,20,2,56,68,17,90,30,6,2,1,0,0,0,1303,5445,1000,Optus_Aus_Normal,0,rrc06
18,14205,537,8040,5130,0,1221,174,335,12,665,40,31,782,253,26,6,20,2,73,101,46,72,22,10,28,2,4,1,1,1863,6177,1000,Optus_Aus_Normal,0,rrc06
19,18415,751,11115,6294,0,2747,258,272,7,2244,33,56,607,399,27,6,18,2,70,80,18,62,37,0,3,4,0,0,0,2170,8945,1000,Optus_Aus_Normal,0,rrc06
20,20527,617,11373,7683,0,2354,208,287,9,859,40,26,1108,363,27,6,15,2,52,60,17,46,19,8,1,3,1,0,0,2575,8798,1000,Optus_Aus_Normal,0,rrc06
21,15582,544,9098,5751,0,1930,175,296,8,582,34,34,415,318,27,6,14,2,57,34,12,62,15,26,5,4,0,0,0,2011,7087,1000,Optus_Aus_Normal,0,rrc06
22,39625,951,18945,11688,0,4794,309,343,8,22054,97,44,8572,420,22,5,16,2,18,57,17,101,14,6,1,3,0,3,0,3277,15668,1000,Optus_Aus_Normal,0,rrc06
23,30416,796,16727,11936,0,5939,272,356,5,8766,41,51,1254,499,27,5,17,2,118,48,15,104,27,44,17,2,1,4,2,3156,13571,1000,Optus_Aus_Normal,0,rrc06
24,54748,1854,28329,20763,0,7932,1205,362,7,5460,57,33,4351,1305,28,6,14,2,154,71,35,78,54,13,4,3,0,0,0,5930,22399,1000,Optus_Aus_Normal,0,rrc06
25,22795,1601,15248,5966,0,2881,469,348,8,2864,45,39,1002,579,20,6,19,2,170,132,34,69,31,44,2,4,0,0,3,3525,11723,1000,Optus_Aus_Normal,0,rrc06
26,13923,788,7557,5678,0,1457,197,319,10,955,37,25,322,366,20,5,15,2,42,28,20,97,15,53,0,0,1,0,0,1869,5688,1000,Optus_Aus_Normal,0,rrc06
27,15057,823,9668,4184,0,1797,217,276,8,1861,47,13,671,534,22,6,12,2,70,50,20,39,6,12,0,0,0,0,0,2735,6933,1000,Optus_Aus_Normal,0,rrc06
28,15053,838,8451,4981,0,1777,301,221,8,1389,44,34,1027,594,21,5,18,2,130,63,43,68,14,1,0,8,1,0,0,1948,6503,1000,Optus_Aus_Normal,0,rrc06
29,18794,797,11629,5932,0,1155,278,306,16,2098,56,43,682,551,23,6,13,2,94,81,19,104,33,2,4,0,0,0,0,3852,7777,1000,Optus_Aus_Normal,0,rrc06
30,17256,707,10490,5910,0,1106,221,298,16,1520,59,33,476,380,20,6,14,2,90,71,40,146,46,15,8,3,0,0,0,2826,7664,1000,Optus_Aus_Normal,0,rrc06
31,14415,676,8643,5039,0,852,220,292,17,1382,50,20,372,361,27,6,21,2,113,55,12,111,74,99,4,4,0,0,0,1483,7160,1000,Optus_Aus_Normal,0,rrc06
32,37891,952,23132,11873,0,6096,272,501,6,16269,63,25,2386,500,23,5,15,2,171,83,63,108,84,244,25,42,1,0,0,8022,15110,1000,Optus_Aus_Normal,0,rrc06
33,37855,826,22661,11239,0,5783,342,289,7,18022,56,45,3525,430,23,5,14,2,131,64,62,79,36,17,21,30,0,0,0,3206,19455,1000,Optus_Aus_Normal,0,rrc06
34,17830,775,9604,7078,0,2457,236,375,7,775,44,25,791,357,26,6,18,2,85,55,35,107,27,29,16,0,1,0,0,2429,7175,1000,Optus_Aus_Normal,0,rrc06
35,15632,1596,9350,5240,0,1137,489,326,14,1598,41,31,555,487,26,6,18,2,38,44,19,79,22,16,5,1,0,1,4,2477,6873,1000,Optus_Aus_Normal,0,rrc06
0,22828,291,21685,485,0,4327,114,98,5,2319,53,21,496,162,21,5,12,1,14,4,7,12,14,3,0,0,0,0,0,8808,12877,1072,Visa_Rostelecom_Normal,0,rrc06
1,29946,354,27835,343,0,6200,167,113,5,2965,49,30,1598,170,21,6,17,2,26,25,8,0,2,21,24,0,0,2,1,15234,12601,1038,Visa_Rostelecom_Normal,0,rrc06
2,23787,412,22828,443,0,5815,175,111,4,2395,39,18,225,291,29,5,21,2,194,354,4,21,3,0,0,0,0,3,0,8619,14209,1017,Visa_Rostelecom_Normal,0,rrc06
3,25742,230,25170,313,0,6181,85,117,4,3949,33,34,107,152,23,5,16,1,46,5,6,2,3,1,1,0,0,2,0,11716,13454,1035,Visa_Rostelecom_Normal,0,rrc06
4,10740,198,10104,363,0,3488,95,124,3,1841,23,17,140,133,23,6,16,2,49,20,13,5,4,0,2,0,2,3,0,4482,5622,1068,Visa_Rostelecom_Normal,0,rrc06
5,5555,273,4853,340,0,734,125,124,8,1857,28,15,159,203,19,5,13,2,16,1,5,1,2,5,8,0,0,0,0,1763,3090,1095,Visa_Rostelecom_Normal,0,rrc06
6,29435,308,28685,249,0,5132,127,110,6,2578,52,30,309,192,23,5,16,1,20,6,3,0,0,0,1,0,1,4,0,14996,13689,1042,Visa_Rostelecom_Normal,0,rrc06
7,26124,262,25314,540,0,4972,106,119,5,1813,49,21,99,171,23,5,16,1,4,2,0,0,1,0,0,0,0,3,0,10009,15305,1027,Visa_Rostelecom_Normal,0,rrc06
8,25126,235,24446,387,0,3679,108,108,7,2920,63,19,140,153,21,5,12,1,10,21,2,1,3,1,0,0,0,0,0,12841,11605,1017,Visa_Rostelecom_Normal,0,rrc06
9,33460,177,32914,290,0,4693,76,111,7,3896,59,42,111,145,21,5,11,1,3,1,5,1,2,0,0,0,0,0,0,15221,17693,1007,Visa_Rostelecom_Normal,0,rrc06
10,18270,172,15286,873,0,5449,78,63,3,1966,36,26,2000,111,21,5,13,1,6,1,1,0,5,1,4,0,0,0,0,6302,8984,1083,Visa_Rostelecom_Normal,0,rrc06
11,33689,376,27906,5450,0,5935,153,79,6,2994,63,44,185,148,23,5,21,1,122,13,1,0,0,1,0,0,0,0,0,13609,14297,1031,Visa_Rostelecom_Normal,0,rrc06
12,34541,324,32848,953,0,5765,186,99,6,2668,54,49,600,140,23,5,21,1,11,3,1,4,0,0,0,0,0,1,3,16265,16583,1038,Visa_Rostelecom_Normal,0,rrc06
13,15880,276,15394,287,0,3873,179,89,4,1544,40,96,73,126,23,5,21,1,4,1,4,0,0,0,0,0,0,0,3,7205,8189,1049,Visa_Rostelecom_Normal,0,rrc06
14,21658,135,21055,421,0,4816,62,97,4,1765,41,32,91,91,21,5,16,1,9,9,3,2,0,0,0,0,0,1,0,10364,10691,1079,Visa_Rostelecom_Normal,0,rrc06
15,39225,279,38575,399,0,6028,129,98,7,4730,55,46,86,165,23,5,16,1,4,3,1,1,0,0,0,0,0,4,0,18381,20194,1014,Visa_Rostelecom_Normal,0,rrc06
16,24181,203,23398,490,0,4461,90,125,5,2164,48,38,160,133,21,5,16,1,1,0,0,0,0,0,0,0,0,2,0,10056,13342,1010,Visa_Rostelecom_Normal,0,rrc06
17,35017,306,34056,578,0,4967,102,96,7,2111,64,34,163,220,23,5,16,1,11,1,1,0,0,0,0,0,0,10,0,16416,17640,1024,Visa_Rostelecom_Normal,0,rrc06
18,31128,230,30270,619,0,4962,90,107,6,1885,62,27,88,151,23,5,16,1,2,6,2,4,2,0,0,0,0,1,0,15892,14378,1020,Visa_Rostelecom_Normal,0,rrc06
19,21906,287,21087,447,0,3806,119,122,6,2227,53,29,168,204,24,5,22,1,19,22,13,11,25,32,14,0,1,2,2,9161,11926,1049,Visa_Rostelecom_Normal,0,rrc06
20,26830,270,26143,411,0,5054,130,114,5,2449,50,41,129,147,22,5,17,1,3,4,8,0,0,5,9,0,1,1,1,11876,14267,1024,Visa_Rostelecom_Normal,0,rrc06
21,33041,266,32497,301,0,6246,113,126,5,3465,47,28,85,158,23,5,16,1,8,5,0,1,0,0,0,0,0,2,0,14797,17700,1017,Visa_Rostelecom_Normal,0,rrc06
22,31023,243,30300,414,0,3964,112,128,8,3631,74,27,158,151,21,5,13,1,14,11,0,10,3,0,1,0,0,0,0,15885,14415,1021,Visa_Rostelecom_Normal,0,rrc06
23,29929,271,29146,353,0,4962,124,120,6,4353,59,30,215,215,24,5,21,1,5,1,1,12,4,49,2,0,0,6,0,12934,16212,1045,Visa_Rostelecom_Normal,0,rrc06
24,15469,408,14213,875,0,3171,217,121,5,1690,29,12,139,242,24,6,21,2,6,4,4,5,18,66,2,0,0,7,0,6947,7266,1020,Visa_Rostelecom_Normal,0,rrc06
25,7538,446,6406,561,0,1831,243,116,4,1513,23,11,441,130,20,5,15,1,8,2,1,2,1,0,0,0,4,0,0,3229,3177,1049,Visa_Rostelecom_Normal,0,rrc06
26,30012,291,29436,303,0,3822,132,123,8,4262,75,32,118,155,21,5,10,1,3,2,3,4,0,0,0,0,0,0,0,14252,15184,1042,Visa_Rostelecom_Normal,0,rrc06
27,12434,184,11765,419,0,4188,84,114,3,1396,22,16,119,131,21,5,10,1,6,7,2,3,0,0,0,0,0,0,0,4495,7270,1072,Visa_Rostelecom_Normal,0,rrc06
28,6956,875,5397,888,0,844,383,123,8,1624,37,36,391,280,22,8,15,2,10,1,1,81,17,1,0,0,4,0,0,2066,3331,1031,Visa_Rostelecom_Normal,0,rrc06
29,19150,187,18005,451,0,3925,75,116,5,1903,46,22,570,124,21,5,8,1,9,3,0,0,0,0,0,0,0,0,0,8599,9406,1042,Visa_Rostelecom_Normal,0,rrc06
30,6206,182,5576,355,0,1034,101,140,6,1957,26,41,162,113,27,6,22,2,19,7,3,4,19,41,107,1,0,0,0,2031,3545,1042,Visa_Rostelecom_Normal,0,rrc06
31,8581,188,7726,518,0,2183,88,119,4,1555,24,30,205,132,26,5,14,2,23,16,8,28,19,71,0,1,0,0,0,3691,4035,1060,Visa_Rostelecom_Normal,0,rrc06
32,20306,555,18501,923,0,5525,310,130,4,1949,32,68,582,300,21,5,13,1,19,3,1,2,1,2,1,0,0,0,0,7837,10664,1020,Visa_Rostelecom_Normal,0,rrc06
33,18184,883,16485,726,0,5635,463,99,3,1394,27,24,268,705,21,5,13,1,29,3,3,3,4,1,1,0,0,0,0,7813,8672,1072,Visa_Rostelecom_Normal,0,rrc06
34,18669,260,17846,417,0,5947,107,92,3,3213,26,51,241,165,21,5,16,2,62,12,5,0,1,4,1,0,0,1,0,6459,11387,1053,Visa_Rostelecom_Normal,0,rrc06
35,24579,500,23036,1040,0,4892,249,83,5,1918,46,40,120,383,21,6,13,2,110,13,21,27,2,1,1,0,0,0,0,11910,11126,1045,Visa_Rostelecom_Normal,0,rrc06
0,6365,204,3167,2692,0,2696,93,167,2,442,15,22,408,98,20,6,15,2,78,28,8,2,1,0,0,0,8,0,0,1466,1701,1087,Vodafone_India_Normal,0,rrc06
1,6082,181,3193,2341,0,2769,84,198,2,975,19,36,482,66,20,5,17,2,30,4,9,2,1,1,1,0,0,0,2,984,2209,1152,Vodafone_India_Normal,0,rrc06
2,5400,340,3483,1552,0,1429,159,181,4,698,21,3,241,124,20,6,13,2,34,21,19,14,14,13,4,0,0,0,0,1330,2153,1137,Vodafone_India_Normal,0,rrc06
3,5214,204,3858,984,0,1603,90,194,3,658,18,20,246,126,20,5,18,2,17,6,1,5,5,4,3,2,0,0,0,1443,2415,1095,Vodafone_India_Normal,0,rrc06
4,4715,213,3441,949,0,1593,99,203,3,354,15,6,261,64,17,5,14,2,19,7,6,5,5,11,0,1,0,0,0,1062,2379,1087,Vodafone_India_Normal,0,rrc06
5,6940,107,4880,1838,0,1402,69,221,5,1245,23,38,178,44,27,6,18,2,17,1,3,6,18,3,0,0,0,0,2,1876,3004,1128,Vodafone_India_Normal,0,rrc06
6,15951,183,8881,5886,0,7747,126,156,2,1729,21,35,1104,80,27,6,16,2,87,8,5,8,14,4,0,0,0,4,0,2968,5913,1187,Vodafone_India_Normal,0,rrc06
7,12559,325,8438,3050,0,5721,189,106,2,655,19,19,948,123,27,6,13,2,440,30,36,103,11,3,3,0,0,0,0,2749,5689,1182,Vodafone_India_Normal,0,rrc06
8,4780,276,3404,1080,0,1373,143,187,3,362,13,27,192,104,22,6,13,2,16,14,80,6,2,3,3,0,0,0,0,1288,2116,1060,Vodafone_India_Normal,0,rrc06
9,4204,107,3159,843,0,1022,58,185,4,583,20,3,163,39,22,6,18,2,73,10,11,5,5,2,9,0,0,0,2,1342,1817,1072,Vodafone_India_Normal,0,rrc06
10,4422,138,3593,645,0,1170,65,156,4,376,19,2,140,44,22,6,16,2,21,6,22,8,0,2,1,0,0,1,0,1540,2053,1112,Vodafone_India_Normal,0,rrc06
11,3689,70,2600,812,0,1100,42,156,3,404,17,20,247,30,21,6,12,2,13,10,53,10,0,10,0,0,0,0,0,1000,1600,1120,Vodafone_India_Normal,0,rrc06
12,5961,299,4191,1209,0,1058,132,257,6,352,21,7,437,124,21,6,14,2,133,88,19,7,9,0,0,2,0,0,0,1906,2285,1045,Vodafone_India_Normal,0,rrc06
13,5227,115,3743,1161,0,1183,67,255,4,483,19,18,278,45,15,5,12,2,186,10,11,5,3,2,0,0,0,0,0,1127,2616,1053,Vodafone_India_Normal,0,rrc06
14,5743,291,4614,892,0,1372,105,209,4,814,21,92,209,28,21,6,18,2,33,17,26,19,5,2,0,0,0,0,2,1946,2668,1091,Vodafone_India_Normal,0,rrc06
15,8389,165,5944,2139,0,1975,96,219,4,883,26,10,249,57,15,5,12,2,14,14,135,11,2,2,0,0,0,0,0,2447,3497,1103,Vodafone_India_Normal,0,rrc06
16,4206,229,3129,827,0,1012,127,242,4,376,15,29,174,76,20,5,21,2,27,15,1,14,5,4,0,1,0,1,1,1053,2076,1064,Vodafone_India_Normal,0,rrc06
17,6209,175,4360,848,0,2558,85,164,2,378,15,5,932,69,26,6,23,2,103,1,0,0,26,2,0,0,0,0,0,1400,2960,1095,Vodafone_India_Normal,0,rrc06
18,7637,205,5509,1652,0,2459,103,161,3,1114,19,17,400,76,16,5,13,2,100,17,7,13,1,6,1,0,0,0,0,2246,3263,1112,Vodafone_India_Normal,0,rrc06
19,6393,263,5332,828,0,1832,100,254,3,451,21,9,117,116,21,5,15,2,14,3,8,1,6,5,7,1,9,0,0,1439,3893,1060,Vodafone_India_Normal,0,rrc06
20,6759,183,5110,1297,0,2329,75,269,3,391,18,10,291,61,22,5,17,2,14,9,95,7,3,4,1,0,0,0,2,2144,2966,1057,Vodafone_India_Normal,0,rrc06
21,4793,94,3868,675,0,1204,60,284,4,361,17,8,229,21,22,5,17,2,113,4,10,2,3,5,0,7,0,2,2,1234,2634,1076,Vodafone_India_Normal,0,rrc06
22,4467,208,3588,616,0,1072,103,196,4,424,17,151,174,89,21,5,19,2,106,15,30,3,0,2,0,0,0,0,0,1154,2434,1083,Vodafone_India_Normal,0,rrc06
23,6471,118,5058,1152,0,2177,81,255,3,402,17,16,223,38,17,5,12,2,46,8,1,10,0,12,0,0,0,0,0,1384,3674,1049,Vodafone_India_Normal,0,rrc06
24,7895,235,4149,3096,0,3664,111,198,2,305,11,13,613,37,23,5,21,2,20,25,15,7,11,15,11,29,0,1,1,1496,2653,1068,Vodafone_India_Normal,0,rrc06
25,5110,154,3640,1067,0,1420,78,241,4,402,16,11,383,20,17,5,13,2,17,9,4,4,1,1,3,0,0,0,0,1076,2564,1091,Vodafone_India_Normal,0,rrc06
26,5029,126,3709,833,0,1482,66,200,3,340,15,22,439,48,22,5,13,2,11,10,2,0,0,0,2,0,0,0,0,944,2765,1064,Vodafone_India_Normal,0,rrc06
27,5427,109,4483,744,0,1786,60,173,3,619,19,10,167,33,18,5,11,2,6,9,146,3,6,0,0,0,0,0,0,1631,2852,1124,Vodafone_India_Normal,0,rrc06
28,5375,103,4414,799,0,1517,58,227,4,356,20,18,143,19,20,5,13,2,42,21,26,2,12,7,1,0,0,0,0,1398,3016,1049,Vodafone_India_Normal,0,rrc06
29,4834,285,3887,796,0,1207,134,251,4,405,17,9,111,40,16,5,13,2,29,6,5,1,3,2,1,0,0,0,0,1176,2711,1053,Vodafone_India_Normal,0,rrc06
30,4286,131,3263,693,0,1117,61,239,4,339,15,18,295,35,17,5,12,2,20,8,5,4,0,4,0,0,0,0,0,871,2392,1107,Vodafone_India_Normal,0,rrc06
31,20172,179,17342,2532,0,2938,76,202,7,10846,79,17,225,73,22,8,19,3,466,98,134,32,8,1,140,71,0,0,0,7465,9877,1031,Vodafone_India_Normal,0,rrc06
32,5623,75,4388,1096,0,1448,50,227,4,1424,23,34,122,17,27,6,22,2,14,8,6,7,6,2,4,5,0,0,0,1758,2630,1087,Vodafone_India_Normal,0,rrc06
33,4250,102,3128,779,0,1080,58,209,4,342,17,33,317,26,22,5,15,2,13,6,2,2,4,6,0,1,1,0,0,859,2269,1064,Vodafone_India_Normal,0,rrc06
34,5026,159,4052,709,0,1534,70,188,3,383,18,26,220,45,25,5,14,2,9,8,12,10,2,0,1,1,0,0,0,1357,2695,1163,Vodafone_India_Normal,0,rrc06
0,7972,770,4232,3155,0,1313,315,130,6,1976,31,27,278,307,39,5,27,2,60,13,39,41,11,21,17,8,0,0,0,1955,2277,1017,KDDI_Japan_Normal,0,rrc06
1,9124,420,4142,4091,0,1667,185,129,5,1161,25,47,699,192,26,6,26,2,55,22,12,14,11,7,4,0,0,0,0,1325,2817,1003,KDDI_Japan_Normal,0,rrc06
2,7727,304,4982,2099,0,2291,128,130,3,1170,12,43,532,114,27,6,21,2,135,31,69,10,15,3,2,0,1,2,0,1544,3438,1007,KDDI_Japan_Normal,0,rrc06
3,5639,618,2941,2218,0,936,196,130,6,1170,21,9,208,272,24,6,21,2,36,51,7,39,8,1,1,1,0,0,0,1179,1762,1010,KDDI_Japan_Normal,0,rrc06
4,7456,409,4575,2346,0,2732,181,130,3,1170,10,11,417,118,26,6,15,2,48,33,20,24,17,7,6,2,1,0,0,1477,3098,1010,KDDI_Japan_Normal,0,rrc06
5,4628,332,2326,1953,0,569,148,130,8,1170,20,33,239,110,26,5,14,2,26,24,17,17,17,13,5,1,0,0,0,850,1476,1020,KDDI_Japan_Normal,0,rrc06
6,5005,330,2385,2183,0,984,163,129,5,1161,15,24,326,111,24,5,19,2,16,39,8,8,9,8,0,0,0,0,0,803,1582,1024,KDDI_Japan_Normal,0,rrc06
7,4596,295,1806,2350,0,615,125,130,7,1170,21,10,348,92,19,5,12,2,34,20,7,2,12,2,0,0,0,0,0,675,1131,1003,KDDI_Japan_Normal,0,rrc06
8,5462,240,2413,1989,0,1310,90,130,4,1170,14,86,980,80,25,5,21,2,33,29,22,12,2,3,0,0,0,0,0,930,1483,1024,KDDI_Japan_Normal,0,rrc06
9,9322,1016,4516,3748,0,1605,360,130,6,3304,32,40,411,647,25,5,23,2,76,23,5,26,5,4,1,2,0,0,0,2019,2497,1014,KDDI_Japan_Normal,0,rrc06
10,6394,262,2528,3349,0,940,117,129,7,1161,26,49,426,91,20,5,14,2,26,20,9,5,8,3,3,2,0,0,0,877,1651,1020,KDDI_Japan_Normal,0,rrc06
11,4299,288,2029,1861,0,519,112,130,8,1169,22,14,252,157,18,5,15,2,58,15,18,21,1,2,0,5,1,0,0,806,1223,1020,KDDI_Japan_Normal,0,rrc06
12,10111,285,5932,2402,0,4216,131,162,2,2258,22,105,1668,109,23,6,19,3,291,69,10,29,97,4,2,0,0,10,0,3332,2600,1010,KDDI_Japan_Normal,0,rrc06
13,6558,523,3884,2189,0,2120,180,130,3,1157,17,49,342,143,20,5,14,2,72,43,18,6,3,7,6,16,0,0,0,1159,2725,1007,KDDI_Japan_Normal,0,rrc06
14,5026,333,2475,2148,0,981,136,129,5,1140,17,37,223,180,21,5,12,2,21,26,15,6,3,1,0,0,0,0,0,657,1818,1003,KDDI_Japan_Normal,0,rrc06
15,10259,338,7722,2025,0,3682,144,130,3,1569,20,29,375,137,17,5,19,3,230,22,16,20,100,5,0,0,0,10,0,1047,6675,1014,KDDI_Japan_Normal,0,rrc06
16,5579,221,3238,1906,0,2220,87,130,3,1267,19,38,365,70,16,4,12,2,33,17,8,19,37,3,0,0,0,0,0,528,2710,1017,KDDI_Japan_Normal,0,rrc06
17,6961,457,3106,2785,0,1246,164,130,6,1170,19,25,993,77,24,5,17,2,37,29,11,3,12,95,0,6,0,0,2,1338,1768,1017,KDDI_Japan_Normal,0,rrc06
18,5722,337,2675,2580,0,974,120,129,6,1161,19,43,322,145,19,5,20,3,45,18,6,7,6,119,2,0,0,0,5,738,1937,1031,KDDI_Japan_Normal,0,rrc06
19,4622,568,1858,1900,0,669,222,130,7,1170,19,25,639,225,23,5,16,2,29,7,10,6,8,2,1,0,1,1,0,731,1127,1024,KDDI_Japan_Normal,0,rrc06
20,4832,159,2300,2112,0,550,72,130,9,1170,23,21,323,97,21,5,18,2,37,18,6,2,3,2,1,0,0,4,1,900,1400,1014,KDDI_Japan_Normal,0,rrc06
21,3446,282,1386,1803,0,391,109,130,9,1170,19,34,172,85,23,4,21,2,18,5,0,0,1,5,1,0,0,0,2,546,840,1027,KDDI_Japan_Normal,0,rrc06
22,9422,511,4307,3512,0,1797,191,130,5,1170,35,24,1463,140,16,5,18,3,50,20,15,6,13,1,0,0,0,0,1,1587,2720,1014,KDDI_Japan_Normal,0,rrc06
23,9744,219,4920,2506,0,4003,92,129,2,1161,17,21,2249,69,26,6,12,2,30,16,14,22,1,6,0,0,0,0,0,2389,2531,1010,KDDI_Japan_Normal,0,rrc06
24,17223,654,12517,3305,0,5929,288,130,3,1569,27,29,1284,117,26,6,13,2,31,122,159,132,12,3,1,0,0,0,0,4029,8488,1007,KDDI_Japan_Normal,0,rrc06
25,5890,443,2819,2396,0,892,161,132,7,1171,25,39,552,123,18,6,14,2,27,31,17,41,4,2,0,1,0,0,0,1188,1631,1010,KDDI_Japan_Normal,0,rrc06
26,5269,264,2324,2054,0,1219,111,131,4,1167,19,44,749,142,20,5,16,2,19,16,8,12,24,2,0,0,0,6,0,703,1621,1017,KDDI_Japan_Normal,0,rrc06
27,4541,298,2408,1807,0,700,114,129,6,1161,22,27,186,140,28,5,26,2,29,77,12,22,2,4,3,2,0,0,0,782,1626,1027,KDDI_Japan_Normal,0,rrc06
28,5200,510,2598,1955,0,1011,187,130,5,1170,15,35,386,261,19,5,15,2,35,23,4,22,13,6,0,5,4,0,0,1077,1521,1007,KDDI_Japan_Normal,0,rrc06
29,6720,540,3796,2204,0,1952,224,130,3,1170,18,29,563,157,23,5,21,2,119,53,31,39,28,9,0,2,3,0,2,1902,1894,1003,KDDI_Japan_Normal,0,rrc06
30,5320,282,2348,2044,0,818,106,130,7,1170,21,24,775,153,20,5,18,2,28,14,11,42,23,3,0,0,1,0,2,864,1484,1007,KDDI_Japan_Normal,0,rrc06
31,4783,244,2011,2431,0,1185,111,129,4,1161,21,18,235,106,19,5,16,2,24,11,0,0,7,8,0,1,0,4,0,714,1297,1014,KDDI_Japan_Normal,0,rrc06
32,4715,171,2082,2296,0,813,72,130,6,1170,25,42,253,84,17,5,12,2,13,9,2,13,6,1,0,0,0,0,0,666,1416,1027,KDDI_Japan_Normal,0,rrc06
33,6375,255,3698,2165,0,1549,124,130,4,1170,15,24,378,134,22,5,18,2,32,27,8,16,13,1,1,3,4,0,2,1138,2560,1017,KDDI_Japan_Normal,0,rrc06
34,4940,205,2496,1979,0,804,77,130,6,1170,21,25,398,67,25,5,16,2,12,21,14,14,15,1,0,0,0,2,0,986,1510,1020,KDDI_Japan_Normal,0,rrc06
35,4543,273,2287,1929,0,668,122,129,7,1161,24,47,188,139,18,5,14,2,28,5,10,5,2,3,3,2,0,0,0,755,1532,1010,KDDI_Japan_Normal,0,rrc06
0,3563,264,2719,400,0,501,85,104,7,411,27,3,302,142,20,5,17,2,13,8,3,2,0,1,0,2,0,0,5,1074,1645,1116,Bitcanal_Normal,0,rrc06
1,1791,153,1321,292,0,277,50,96,6,237,18,3,58,120,19,5,17,2,6,28,11,0,2,4,0,2,0,0,5,498,823,1150,Bitcanal_Normal,0,rrc06
2,1993,187,1514,312,0,271,63,69,7,222,18,6,43,124,15,6,14,2,8,24,2,3,0,2,0,2,0,0,0,737,777,1225,Bitcanal_Normal,0,rrc06
3,2396,169,1966,244,0,397,64,98,6,225,17,8,81,105,26,6,23,3,7,4,3,6,7,0,0,2,0,0,0,811,1155,1120,Bitcanal_Normal,0,rrc06
4,2308,241,1721,357,0,348,67,98,7,197,17,10,95,135,22,6,8,2,12,12,0,0,0,0,0,0,0,0,0,544,1177,1133,Bitcanal_Normal,0,rrc06
5,1831,183,1380,234,0,226,70,81,8,219,17,11,119,98,16,6,12,2,3,3,1,4,7,2,0,0,0,0,0,506,874,1154,Bitcanal_Normal,0,rrc06
6,2413,230,1941,248,0,275,79,87,9,412,22,0,89,135,23,6,20,2,9,1,1,0,1,0,2,4,0,0,2,756,1185,1112,Bitcanal_Normal,0,rrc06
7,2455,343,1823,291,0,340,111,90,7,210,18,10,165,176,23,6,19,3,27,21,0,3,0,0,0,6,0,0,10,725,1098,1129,Bitcanal_Normal,0,rrc06
8,2547,178,1899,325,0,424,66,74,6,237,18,13,209,114,20,6,14,2,7,0,6,5,3,5,0,4,0,0,0,538,1361,1128,Bitcanal_Normal,0,rrc06
9,2812,263,2074,438,0,423,86,69,7,205,20,0,112,188,18,6,11,2,20,13,10,0,8,0,0,0,0,0,0,918,1156,1128,Bitcanal_Normal,0,rrc06
10,3743,218,2388,871,0,870,75,81,4,394,20,8,369,115,22,6,17,2,96,48,10,11,0,0,0,0,0,0,10,939,1449,1124,Bitcanal_Normal,0,rrc06
11,2765,230,2015,427,0,556,72,69,5,257,21,1,186,137,23,6,19,3,10,6,1,0,6,2,0,0,2,0,10,697,1318,1116,Bitcanal_Normal,0,rrc06
12,3398,390,2709,308,0,481,156,83,7,244,24,12,195,186,19,6,14,2,55,41,45,14,0,3,0,4,0,0,0,1099,1610,1053,Bitcanal_Normal,0,rrc06
